"name","name_root","hypernym"
"kadındüğmesi","kadındüğmesi","['bitki', 'süs', 'çiçek', 'adet']"
"kadınevi","kadınev","['mahalle', 'ev', 'mes']"
"kadıngöbeği","kadıngöbeği","['tatlı', 'hamur']"
"kadınlar hamamı","kadın hamam","['cami', 'han', 'mes', 'ma', 'hamam']"
"kadınlar hamamı","kadın hamam","['hamam', 'han', 'cami', 'ma', 'mes']"
"kadınlaşma","kadınlaş","['kadınlaş']"
"kadınlık","kadınlık","['kadınlık']"
"kadınlık","kadınlık","['dişi', 'erkek']"
"kadınlık","kadınlık","['erk', 'görev', 'erdem']"
"kadınnine","kadınnine","['baba', 'erkek', 'anne', 'evli']"
"kadınnine","kadınnine","['erkek', 'kadın', 'yaşında', 'ihtiyar']"
"kadınsılaşma","kadınsılaş","['durum']"
"kadınsılık","kadınsı","['durum']"
"kadıntuzluğu","kadıntuzluğ","['kadın', 'cins', 'erkek']"
"kadın avcısı","kadın avcı","['erkek', 'erk']"
"kadın berberi","kadın berber","['kuaför', 'ber', 'erkek', 'han']"
"kadın hareketi","kadın hareket","['femin', 'cins', 'burjuva']"
"kadın hastalıkları","kadın hastalık","['bütün', 'muayene', 'bilim', 'psikiyat']"
"kadın kadıncık","kadın kadıncık","['insan']"
"kadın terzisi","kadın terzi","['erkek', 'evli']"
"kadın ticareti","kadın ticaret","['met', 'tali', 'ticaret', 'köle']"
"kadırga","kadırga","['deniz', 'savaş', 'gemi']"
"kadırga balığı","kadırga balık","['balık']"
"kadife","kadife","['elbise', 'kumaş', 'tabaka', 'giysi']"
"kadife","kadife","['kumaş', 'elbise', 'giysi', 'lif']"
"kadifeleşme","kadifeleş","['kadifeleş']"
"kadifeleştirme","kadifeleştir","['kadifeleştir']"
"kadifelik","kadifelik","['kadifelik']"
"kadifelik","kadifelik","['kadifelik']"
"kadife çiçeği","kadife çiçek","['bitki', 'süs', 'asa', 'taç', 'çiçek']"
"kadim dost","kadim dost","['kadim dost']"
"kadirbilirlik","kadirbilir","['değer', 'ölçü', 'deger']"
"kadirbilmezlik","kadirbilmezlik","['nas']"
"Kadiri","kadir","['müslüman']"
"Kadirilik","kadirilik","['tarikat', 'ibadet', 'cemaat']"
"Kadirilik","kadirilik","['tarikat', 'ibadet', 'cemaat']"
"Kadiriye","kadiriye","['kadir', 'cemaat', 'tarikat']"
"kadirşinaslık","kadirşinaslık","['değer', 'erdem']"
"Kadir Gecesi","kadir gecesi","['kadir', 'ayın', 'gece']"
"kadir (I)","kadir ( i )","['kad']"
"kadir (I)","kadir ( i )","['kat', 'basamak', 'derece', 'gök']"
"kadit","kadit","['ka', 'kale']"
"kadit","kadit","['kat', 'kıt']"
"kadit","kadit","['maden', 'met', 'tuz']"
"kadmiyum","kadmiyum","['element', 'metal', 'karbon', 'oksi', 'c']"
"kadran","kadran","['cm', 'yüzde', 'ölçü', 'metre']"
"kadran","kadran","['gösterge', 'ayna', 'hil']"
"kadrat","kadrat","['harf', 'kelime', 'yazı', 'kalem']"
"kadrat","kadrat","['ölçü', 'aralık', 'cm', 'değer', 'metre']"
"kadril","kadril","['dans', 'kadr', 'sey']"
"kadril","kadril","['dans', 'rit', 'kadr', 'müzik']"
"kadro","kadro","['kadro']"
"kadro","kadro","['birim', 'ki t']"
"kadro","kadro","['birim', 'yüzde']"
"kadro","kadro","['araç', 'işçi', 'parça', 'makine']"
"kadro","kadro","['birim']"
"kadroculuk","kadrocu","['görev', 'meslek']"
"kadrolandırma","kadrolandır","['görev']"
"kadrolaşma","kadrolaş","['görev']"
"kadrosuzluk","kadrosuz","['kadrosuz']"
"kadüklük","kadük","['hâl']"
"kadüklük","kadük","['değer', 'kıymet', 'deger']"
"kafa","kafa","['kulak', 'gövde', 'göz', 'organ', 'çene']"
"kafa","kafa","['kafa']"
"kafa","kafa","['cm', 'tane', 'mil']"
"kafa","kafa","['beden', 'cis', 'bütün']"
"kafa","kafa","['makine', 'cis']"
"kafa","kafa","['düşünce', 'zih']"
"kafa","kafa","['ser']"
"kafadan bacaklılar","kafa bacaklı","['sınıf', 'cins', 'sınıfa', 'sınıfın', 'sınıfı']"
"kafadar","kafadar","['kafadar']"
"kafadarlık","kafadar","['kafadar']"
"kafadaş","kafadaş","['kafadaş']"
"kafadaşlık","kafadaş","['kafadaş']"
"kafakol","kafakol","['oyun', 'spor', 'silah']"
"kafalılık","kafalı","['özellik']"
"kafasızlık","kafasız","['ille']"
"kafatasçı","kafatasçı","['kafatasçı']"
"kafatasçılık","kafatasçılık","['bilim', 'zan', 'felsefe']"
"kafatasçılık","kafatasçılık","['ille']"
"kafatası","kafatası","['kafa', 'beyin', 'gövde', 'kafat', 'kemik']"
"kafa çıkışı","kafa çıkış","['art', 'refleks', 'mec', 'rit']"
"kafa dengi","kafa deng","['kafa deng']"
"kafa içi","kafa iç","['cis', 'delik', 'cisim', 'kafes']"
"kafa işçisi","kafa işçi","['işçi']"
"kafa kâğıdı","kafa kâğı","['mil', 'nüfus', 'kimlik']"
"kafa koçanı","kafa koçan","['mil', 'para']"
"Kafdağı","kafdağ","['vah', 'dağın', 'ka', 'dağ']"
"kafe","kafe","['işyeri', 'cafe', 'kafe', 'restoran', 'nevi']"
"kafein","kafein","['vitamin', 'madde', 'enerji', 'şeker', 'zehir']"
"kafes","kafes","['kafes', 'hapis']"
"kafes","kafes","['kafes', 'çatı', 'yapı', 'ağaç']"
"kafes","kafes","['kafes', 'kale', 'pencere', 'pen', 'kule']"
"kafes","kafes","['kafes', 'bölme', 'hayvan']"
"kafes","kafes","['kafes', 'hayvan', 'sera', 'bölme']"
"kafes","kafes","['kafes', 'erkek']"
"kafesçi","kafesçi","['kafesçi']"
"kafesçi","kafesçi","['cin']"
"kafesçilik","kafesçilik","['hobi', 'meslek', 'zan']"
"kafesleme","kafesle","['ibadet']"
"kafes teli","kafes tel","['tel', 'kafes', 'vida', 'mil', 'ip']"
"kafeşantan","kafeşantan","['kahve', 'mahalle', 'cafe']"
"kafeterya","kafeterya","['lokanta', 'restoran', 'işyeri', 'büfe', 'bar']"
"kafeterya","kafeterya","['avm', 'bar', 'dükkan', 'restoran', 'mahalle']"
"kafile","kafile","['seferde', 'araç']"
"kafile","kafile","['seferde', 'günde']"
"kafile","kafile","['müslüman', 'müslüman']"
"kafiye","kafiye","['kaf', 'ka', 'eda']"
"kafiye","kafiye","['eda', 'nazım', 'kaf']"
"kafiyesizlik","kafiyesiz","['terk', 'ille']"
"Kafkasyalı","kafkasya","['müslüman', 'müslüman', 'yahudi']"
"kaftan","kaftan","['elbise', 'giysi', 'kaf']"
"kaftan","kaftan","['elbise', 'kaf', 'asa', 'hediye']"
"kaftancı","kaftancı","['kaftancı']"
"kağan","kağan","['han', 'ka', 'devlet']"
"kağanlık","kağan","['devlet', 'han', 'ülke']"
"kağanlık","kağan","['devlet']"
"kağnı","kağn","['ka']"
"kağnı arabası","kağn araba","['araba']"
"kağnı mazısı","kağn mazı","['kül']"
"kağşama","kağşam","['ibadet']"
"kahır","kahır","['kahır']"
"kahır","kahır","['hali']"
"kahırlanma","kahırla","['kahırla']"
"kahir ekseriyet","kahir ekseriyet","['müslüman', 'yüzde', 'müslüman']"
"kahir kuvvet","kahir kuvvet","['şer', 'kuvvet', 'kat']"
"kahkaha","kahkaha","['şaka', 'mec']"
"kahkaha çiçeği","kahkaha çiçek","['kahkaha', 'şaka', 'güle', 'gül', 'güldür']"
"kahkaha fırtınası","kahkaha fırtına","['vak']"
"kahkaha tufanı","kahkaha tufan","['hava', 'eğlence']"
"kahpe","kahpe","['ha', 'sey', 'am']"
"kahpe","kahpe","['kah']"
"kahpelenme","kahpele","['kahpele']"
"kahpeleşme","kahpeleş","['kahpeleş']"
"kahpelik","kahpelik","['hâl']"
"kahpelik","kahpelik","['kahpelik']"
"kahpenin dölü","kahpe döl","['kah', 'var']"
"kahpe felek","kahpe felek","['şer']"
"kahramanlaşma","kahramanlaş","['kahramanlaş']"
"kahramanlık","kahraman","['kahraman']"
"kahramanlık","kahraman","['şeref']"
"kahretme","kahret","['kahret']"
"kahreyleme","kahreyle","['ibadet']"
"kahreyleyiş","kahreyle","['kahreyle']"
"kahrolma","kahrol","['kahrol']"
"kahroluş","kahroluş","['kahroluş']"
"kahvaltı","kahvaltı","['yemek', 'kahvaltı', 'öğün']"
"kahvaltı","kahvaltı","['yemek', 'kahvaltı', 'öğle', 'yiye']"
"kahvaltıcı","kahvaltıcı","['görevli']"
"kahve","kahve","['kahve', 'çay', 'ağaç', 'tatlı']"
"kahve","kahve","['kahve']"
"kahve","kahve","['kahve', 'çay', 'tatlı']"
"kahve","kahve","['kahve', 'su', 'kola', 'çorba']"
"kahve","kahve","['eğlence']"
"kahveci","kahveci","['ric']"
"kahveci","kahveci","['ric']"
"kahvecilik","kahveci","['müesses', 'işyeri', 'hizmet']"
"kahvecilik","kahveci","['üretim', 'sanayi', 'zan']"
"kahvehane","kahvehane","['mahalle', 'cami', 'kahve', 'müesses']"
"kahvehaneci","kahvehaneci","['memur']"
"kahverengi","kahverengi","['renkte', 'renk', 'leke', 'reng']"
"kahverengi","kahverengi","['kahve', 'kahverengi', 'renk', 'renkte']"
"kahve ağabeyi","kahve ağabey","['za']"
"kahve ağası","kahve ağa","['ric']"
"kahve cezvesi","kahve cezve","['kazan', 'fincan', 'teps', 'ke']"
"kahve değirmeni","kahve değirmen","['makine', 'makina', 'kazan']"
"kahve dibeği","kahve dibek","['şe', 'çak']"
"kahve dolabı","kahve dolab","['kazan', 'tab', 'masa', 'kap']"
"kahve falı","kahve fal","['fal', 'gösterge', 'ke', 'zan']"
"kahve fincanı","kahve fincan","['bardak', 'tab', 'adet', 'kap']"
"kahve kaşığı","kahve kaşık","['bardak', 'kaşık', 'tane', 'fincan']"
"kahve makinesi","kahve makine","['makine', 'otomatik', 'makina']"
"kahve ocağı","kahve ocak","['ocak', 'işyeri', 'han', 'kahve']"
"kahve parası","kahve para","['yüzde', 'taksi', 'para']"
"kahve parası","kahve para","['lira', 'taksi', 'para', 'yüzde']"
"kahve tabağı","kahve tabak","['tab', 'fincan', 'teps', 'bardak']"
"kahve takımı","kahve takım","['takım', 'aile', 'set']"
"kahve tepsisi","kahve tepsi","['teps', 'fincan', 'masa', 'dikdörtgen']"
"kaide","kaide","['ka', 'sabit']"
"kaide","kaide","['ka']"
"kaide","kaide","['ka']"
"kaideci","kaideci","['sistem']"
"kaidesizlik","kaidesiz","['ille', 'ka']"
"kaime","kaime","['ka']"
"kaime","kaime","['ka']"
"kaimelik","kaime","['ka', 'para']"
"kak","kak","['kak']"
"kak","kak","['meyve', 'ağaç', 'bitki']"
"kaka","kaka","['bakteri', 'cis', 'kaka', 'idrar']"
"kaka","kaka","['pis', 'kelime', 'cis']"
"kakaç","kakaç","['tatlı', 'kaka', 'başka']"
"kakaç","kakaç","['tatlı', 'yiyecek', 'yemek']"
"kakalama","kakalama","['kakalama']"
"kakalanma","kakala","['kakala']"
"kakao","kakao","['şeker', 'tatlı', 'toz', 'kaka']"
"kakao","kakao","['meyve', 'şeker', 'çekirdek', 'protein']"
"kakao","kakao","['tatlı', 'şeker', 'badem', 'meyve']"
"kakao","kakao","['şeker', 'tatlı', 'toz', 'çekirdek', 'çikolata']"
"kakaolu kek","kakao kek","['kek', 'tatlı', 'çikolata', 'pasta']"
"kakavanlık","kakavanlık","['kakavanlık']"
"kakavanlık","kakavanlık","['kakavanlık']"
"kakıç","kakıç","['şe']"
"kakılma","kak","['kak']"
"kakım","kakım","['asa', 'hayvan', 'ağaç']"
"kakıma","kakı","['kakı']"
"kakınç","kakınç","['kakınç']"
"kakıntı","kakıntı","['kakıntı']"
"kakırca","kakırca","['fare', 'kedi', 'hayvan', 'köpek']"
"kakırdak","kakırdak","['bitki', 'tatlı']"
"kakırdak poğaçası","kakırdak poğaça","['tatlı', 'ekmek', 'börek', 'yemek']"
"kakırdama","kakırda","['kakırda']"
"kakırtı","kakırtı","['ses', 'sesle', 'ti']"
"kakış","kakış","['şekil']"
"kakışma","kakış","['kakış']"
"kakıştırma","kakış","['kakış']"
"kaklık","kaklık","['şe', 'tepe']"
"kakma","kakma","['kakma']"
"kakma","kakma","['süs', 'heykel']"
"kakmacı","kakmacı","['usta', 'meslek']"
"kakmacılık","kakmacı","['meslek', 'nevi']"
"kakmacılık","kakmacı","['meslek', 'zan']"
"kakma aşı","kak aşı","['kalem', 'aşı', 'iğne', 'kalemi']"
"kakofoni","kakofoni","['ses', 'dil', 'kelime', 'özellik']"
"kaktüs","kaktüs","['bitki', 'ağaç', 'çiçek', 'meyve']"
"kaktüsgiller","kaktüsgiller","['arada', 'cins']"
"kakule","kakule","['bitki', 'meyve', 'ağaç', 'çiçek']"
"kakule","kakule","['meyve', 'bitki', 'şifa', 'çiçek']"
"kalaba","kalaba","['kalaba']"
"kalabalık","kalabalık","['şehir', 'topluluk', 'halk', 'küme']"
"kalabalık","kalabalık","['kabil', 'mahalle']"
"kalabalık","kalabalık","['mahalle', 'şehir', 'kabil', 'yerde']"
"kalabalıklaşma","kalabalıklaş","['kalabalıklaş']"
"kalafat","kalafat","['ka', 'maden', 'nevi']"
"kalafat","kalafat","['nevi']"
"kalafat","kalafat","['takı', 'örtü', 'giy', 'başlık']"
"kalafat","kalafat","['met', 'mal']"
"kalafatçı","kalafat","['kalafat']"
"kalafatçılar","kalafatçı","['değil']"
"kalafatçılık","kalafatçı","['meslek']"
"kalafatlama","kalafatla","['ibadet', 'is']"
"kalafatlanma","kalafatla","['ibadet']"
"kalafat yeri","kalafat yer","['mes', 'har']"
"kalak","kalak","['diş', 'cisim']"
"kalak","kalak","['elbise', 'ka']"
"kalak","kalak","['kala', 'şe', 'ha']"
"kalakalma","kalakal","['kalakal']"
"kalamar","kalamar","['balık', 'deniz']"
"kalamata","kalamat","['zeytin']"
"kalamata zeytini","kalamat zeytin","['zeytin', 'meyve', 'hurma']"
"kalamazo","kalamazo","['defter', 'mal', 'para']"
"kalamin","kalamin","['kala', 'oksi', 'metal', 'kat', 'element']"
"kalamin","kalamin","['alaşım', 'kat', 'nevi', 'element']"
"kalamit","kalamit","['mineral', 'metal', 'element', 'maden', 'tane']"
"kalamit","kalamit","['ağaç', 'taş', 'yapı', 'malzeme']"
"kalandır","kalan i","['kat', 'miktar', 'süre', 'yüzde']"
"kalandırcı","kalandır","['kalandır']"
"kalandır makinesi","kalan i makine","['makine', 'makina', 'var']"
"kalanlı bölme","kalan bölme","['yüzde', 'bölü', 'sin', 'tam']"
"kalantor","kalantor","['kalantor']"
"kalantorluk","kalantorluk","['meslek', 'durum', 'sey']"
"kalas","kalas","['ka']"
"kalas","kalas","['ip']"
"kalas","kalas","['ka', 'ip']"
"kalastra","kalastra","['kala', 'mil']"
"kalavra","kalavra","['elbise', 'giy', 'ayakkabı']"
"kalavra","kalavra","['elbise', 'eşya', 'nevi']"
"kalavrahane","kalavrahane","['atölye', 'işyeri']"
"kalay","kalay","['şe', 'met', 'metal']"
"kalay","kalay","['kalay']"
"kalay","kalay","['metal', 'element', 'maden', 'oksi', 'met']"
"kalay","kalay","['metal', 'element', 'alaşım', 'oksi']"
"kalaycı","kalaycı","['kalaycı']"
"kalaycı","kalaycı","['kalaycı']"
"kalaycılık","kalaycılık","['müesses', 'tic']"
"kalaycılık","kalaycılık","['tama', 'ille']"
"kalayhane","kalayhane","['han', 'mahalle', 'mes']"
"kalayhane","kalayhane","['han', 'mahalle', 'cami', 'dükkan']"
"kalaylama","kalayla","['kalayla']"
"kalaylanma","kalayla","['kalayla']"
"kalaylatma","kalaylat","['kalaylat']"
"kalay balık","kalay balık","['yem', 'madde']"
"kalbur","kalbur","['elek']"
"kalburabastı","kalburabas","['tatlı', 'yemek', 'mez']"
"kalburcu","kalburcu","['kalburcu']"
"kalburcu","kalburcu","['kalburcu']"
"kalburculuk","kalburculuk","['kalburculuk']"
"kalburlama","kalburla","['ibadet']"
"kalburlanma","kalburla","['kalburla']"
"kalburlatma","kalburlat","['kalburlat']"
"kalbur kemiği","kalbur kemik","['çene', 'kafa', 'kemik', 'diş', 'kulak']"
"kalcı","kalcı","['kalcı']"
"kalça","kalça","['bel', 'kalça', 'diz', 'cis', 'beden']"
"kalçalık","kalça","['deri', 'giysi']"
"kalça kemiği","kalça kemiğ","['kemik', 'çift', 'diş', 'tek', 'çene']"
"kalçete","kalçete","['ip', 'ilmek', 'metre', 'tane']"
"kalçın","kalçın","['giysi', 'giy', 'elbise']"
"kalçıncı","kalçın","['kalçın']"
"kaldıraç","kaldıraç","['cis', 'sabit']"
"kaldıran","kaldır","['kas', 'cis', 'eklem', 'sistem']"
"kaldırıcı","kaldırıcı","['madde', 'cis', 'özellik', 'nitelikte']"
"kaldırılış","kaldırıl","['kaldırıl']"
"kaldırılma","kaldır","['görev']"
"kaldırım","kaldırım","['döşeme', 'yol', 'mahalle']"
"kaldırım","kaldırım","['mahalle', 'yol', 'ha']"
"kaldırımcı","kaldırımcı","['kaldırımcı']"
"kaldırımcı","kaldırımcı","['kaldırımcı']"
"kaldırımcılık","kaldırımcı","['meslek', 'eğlence', 'caiz']"
"kaldırımcılık","kaldırımcı","['meslek', 'hizmet']"
"kaldırım işçisi","kaldırım işçi","['işçi', 'memur']"
"kaldırım kabadayılığı","kaldırım kabadayılık","['kaldırım kabadayılık']"
"kaldırım kabadayısı","kaldırım kabadayı","['kıt']"
"kaldırım mühendisi","kaldırım mühendis","['mühendis', 'mimar', 'işçi']"
"kaldırım mühendisliği","kaldırım mühendislik","['meslek', 'araç']"
"kaldırım taşı","kaldırım taş","['sert', 'taş', 'basamak', 'doğal']"
"kaldırım yosması","kaldırım yos","['araç', 'makina', 'ha']"
"kaldırış","kaldır","['işlem']"
"kaldırma","kaldırma","['kaldırma']"
"kaldırma kolcusu","kaldır kolcu","['memur', 'işçi']"
"kaldırtma","kaldır","['is']"
"kale","kale","['kale', 'top', 'saha', 'ma']"
"kale","kale","['kale', 'cami', 'han']"
"kale","kale","['kale', 'satranç', 'taş', 'han']"
"kale","kale","['kale', 'han', 'sur', 'cami']"
"kalebent","kalebent","['kale', 'sur', 'cami', 'han']"
"kalebentlik","kalebentlik","['mahalle']"
"kaleci","kaleci","['kale', 'topa', 'asker', 'top', 'insan']"
"kalecilik","kaleci","['görev', 'meslek', 'vazife']"
"kalem","kalem","['araç', 'ede']"
"kalem","kalem","['kalem', 'alet', 'araç']"
"kalem","kalem","['kalem']"
"kalem","kalem","['kalem', 'cis', 'cisim']"
"kalem","kalem","['kalem', 'ka']"
"kalem","kalem","['kalem']"
"kalembek","kalembek","['cins', 'kalem', 'nevi']"
"kalembek","kalembek","['cins', 'kalem']"
"kalemis","kalemis","['fare', 'cin', 'mis', 'kedi']"
"kalemkâr","kalemkâr","['ressam', 'kalem']"
"kalemkârlık","kalemkâr","['kalemkâr']"
"kalemlik","kalemlik","['kalem', 'araç']"
"kalemşor","kalemşor","['kalem']"
"kalemtıraş","kalemtıraş","['kalem']"
"kalemtıraş","kalemtıraş","['kes', 'kalem', 'alet']"
"kalem açacağı","kalem aç","['kalem', 'defter']"
"kalem aşısı","kalem aşı","['kalem', 'aşı']"
"kalem beyi","kalem bey","['kalem', 'memur', 'emir']"
"kalem efendisi","kalem efendi","['memur', 'kalem']"
"kalem erbabı","kalem erbab","['kalem']"
"kalem işi","kalem iş","['kalem', 'ede']"
"kalem kavgası","kalem kavga","['ille']"
"kalem kömürü","kalem kömür","['kalem', 'kat']"
"kalem kutusu","kalem kutu","['kalem', 'defter', 'kitap']"
"kalem parmaklı","kalem parmak","['insan', 'erkek']"
"kalem pil","kalem pil","['kalem', 'mil', 'pil']"
"kalem sahibi","kalem sahip","['kalem']"
"kalem şuarası","kalem şuara","['araç']"
"kalender","kalender","['kalender']"
"kalender","kalender","['kalender']"
"kalender","kalender","['makine', 'kale', 'makina']"
"Kalenderiye","kalenderiye","['tarikat', 'kale', 'kül']"
"kalenderleşme","kalenderleş","['kalenderleş']"
"kalenderlik","kalenderlik","['kalenderlik']"
"kalenderî","kalenderî","['kalenderî']"
"kalenderî","kalenderî","['fab', 'nazım', 'halk']"
"kalensöve","kalensöve","['kale', 'yük', 'ka']"
"kalensöve","kalensöve","['kale', 'tepe', 'cami', 'kül', 'ka']"
"kaleska","kaleska","['araba', 'araç', 'tekerlekli']"
"kaleydoskop","kaleydoskop","['ayna', 'alet', 'göz']"
"kale bedeni","kale beden","['kale', 'sur', 'kule', 'tepe', 'burç']"
"kale çizgisi","kale çizgi","['kale', 'pi', 'çizgi', 'mil']"
"kale vuruşu","kale vuruş","['vuruş', 'kale', 'topa', 'savunma', 'sayı']"
"kalfa","kalfa","['memur']"
"kalfa","kalfa","['hoca', 'memur']"
"kalfa","kalfa","['er', 'evli']"
"kalfa","kalfa","['mimar', 'kat', 'mühendis', 'memur']"
"kalfa","kalfa","['işçi']"
"kalfalık","kalfalık","['ücret', 'meb', 'para']"
"kalfalık","kalfalık","['kalfalık']"
"kalgıma","kalg","['yol']"
"kalhane","kalhane","['mahal', 'ha', 'cami', 'ma']"
"kalıcılık","kalıcı","['süre', 'sürekli', 'sürek', 'var']"
"kalıcılık","kalıcı","['süre', 'özellik', 'değer']"
"kalıcılık","kalıcı","['sabit', 'süre', 'özellik', 'miktar']"
"kalıcı makyaj","kal makyaj","['mucize', 'makyaj', 'tedavi', 'geçici']"
"kalıcı ruj","kalıcı ruj","['ruj', 'mucize', 'numara', 'numaralı']"
"kalıç","kalıç","['cis']"
"kalıklık","kalık","['süre', 'özellik']"
"kalıklık","kalık","['var']"
"kalım","kalım","['süre', 'terk']"
"kalımlılık","kalımlı","['özellik', 'değer', 'süre']"
"kalınlaşma","kalınlaş","['kalınlaş']"
"kalınlaştırma","kalınlaş","['işlem']"
"kalınlatma","kalınla","['işlem']"
"kalınlık","kalınlık","['değer', 'yüzde', 'özellik']"
"kalınlık","kalınlık","['yüzde', 'ölçü', 'cm', 'miktar']"
"kalınma","kalınma","['kalınma']"
"kalıntı","kalıntı","['kül', 'kat', 'cüz']"
"kalıntı","kalıntı","['yapı', 'yerde', 'kale']"
"kalıntı","kalıntı","['iz', 'yerde']"
"kalıntı","kalıntı","['eski', 'iz']"
"kalın bağırsak","kalın bağırsak","['mide', 'bağırsak', 'akciğer', 'kolon']"
"kalın kafalılık","kalın kafalı","['özellik', 'ille']"
"kalın ses","kalın ses","['titreşim', 'ses', 'cm', 'tel']"
"kalın ünlü","kalın ünlü","['dil', 'ince', 'i', 'a']"
"kalın yağ","kalın yağ","['kat', 'yağ', 'baz', 'sıvı']"
"kalın (II)","kalın ( ii )","['elbise', 'cis', 'mal']"
"kalıp","kalıp","['şekil', 'biçim']"
"kalıp","kalıp","['elbise', 'şekil']"
"kalıp","kalıp","['küp', 'şekil', 'top', 'kalıp', 'ölçü']"
"kalıp","kalıp","['biçim', 'şekil']"
"kalıp","kalıp","['met', 'şekil']"
"kalıp","kalıp","['biçim', 'şekil']"
"kalıpçı","kalıpçı","['kalıpçı']"
"kalıpçı","kalıpçı","['kalıpçı']"
"kalıpçı","kalıpçı","['kalıpçı']"
"kalıpçılık","kalıpçılık","['meslek', 'zan']"
"kalıplama","kalıplama","['kalıplama']"
"kalıplanma","kalıpla","['kalıpla']"
"kalıplaşma","kalıplaş","['kalıplaş']"
"kalıplaşmışlık","kalıplaşmış","['durum', 'ille']"
"kalıplatma","kalıpla","['meslek']"
"kalıplık","kalıp","['şeye', 'şeyin']"
"kalıp kıyafet","kalıp kıyafet","['elbise', 'kıyafet', 'giysi']"
"kalıp sigarası","kalıp sigara","['kalıp', 'ka']"
"kalış","kal","['terk', 'süre']"
"kalıt","kalıt","['nes']"
